cdate,openp,highp,lowp,closep,adjp,volume
1981-06-18,6.241693,6.241693,6.108327,57.625000,6.148336,1285600
1981-06-19,6.148336,6.188346,6.121660,57.500000,6.134997,1313600
1981-06-22,6.148336,6.215020,6.148336,58.125000,6.201685,1435600
1981-06-23,6.201685,6.361727,6.201685,59.375000,6.335053,2332000
1981-06-24,6.335053,6.348389,6.255029,59.500000,6.348389,1674400
1981-06-25,6.348389,6.415071,6.268368,59.000000,6.295040,1720400
1981-06-26,6.295040,6.361727,6.255029,58.750000,6.268368,1618000
1981-06-29,6.268368,6.308382,6.148336,57.875000,6.175010,1193600
1981-06-30,6.175010,6.188346,6.108327,57.875000,6.175010,1108400
1981-07-01,6.175010,6.175010,6.054980,56.875000,6.068313,1581200
1981-07-02,6.068313,6.108327,6.014967,56.875000,6.068313,1739200
1981-07-06,6.068313,6.094990,6.014967,57.000000,6.081653,1346400
1981-07-07,6.081653,6.121660,6.014967,57.000000,6.081653,2439200
1981-07-08,6.081653,6.094990,6.014967,56.625000,6.041640,1360000
1981-07-09,6.041640,6.068313,6.014967,56.625000,6.041640,1288000
1981-07-10,6.028305,6.028305,6.001629,56.375000,6.014967,1503200
1981-07-13,6.001629,6.001629,5.948279,55.875000,5.961619,1862400
1981-07-14,5.961619,6.068313,5.934945,56.875000,6.068313,2139600
1981-07-15,6.068313,6.068313,6.014967,56.625000,6.041640,2028000
1981-07-16,6.041640,6.068313,5.988292,56.625000,6.041640,1342800
1981-07-17,6.041640,6.041640,5.988292,56.125000,5.988292,1076800
1981-07-20,5.961619,5.961619,5.894936,55.375000,5.908269,1789600
1981-07-21,5.908269,5.934945,5.881598,55.500000,5.921607,1543200
1981-07-22,5.921607,5.961619,5.881598,55.125000,5.881598,1391200
1981-07-23,5.881598,5.894936,5.841588,54.875000,5.854925,1742800
1981-07-24,5.854925,5.881598,5.828248,55.000000,5.868260,1237600
1981-07-27,5.868260,5.934945,5.854925,55.625000,5.934945,1327200
1981-07-28,5.921607,5.921607,5.868260,55.375000,5.908269,996400
1981-07-29,5.908269,5.948279,5.894936,55.375000,5.908269,936000
1981-07-30,5.908269,6.041640,5.894936,56.375000,6.014967,1522000
1981-07-31,6.014967,6.041640,5.974959,56.125000,5.988292,1076000
1981-08-03,5.988292,6.054980,5.988292,56.500000,6.028305,1162800
1981-08-04,6.028305,6.215020,6.001629,58.250000,6.215020,1981600
1981-08-05,6.215020,6.268368,6.188346,58.375000,6.228360,2232400
1981-08-06,6.226733,6.226733,6.159052,56.875000,6.159052,1216800
1981-08-07,6.159052,6.199657,6.145515,57.000000,6.172589,1354000
1981-08-10,6.172589,6.294414,6.145515,57.875000,6.267343,1684400
1981-08-11,6.267343,6.375634,6.267343,58.750000,6.362097,2186000
1981-08-12,6.362097,6.362097,6.267343,57.875000,6.267343,1571600
1981-08-13,6.294414,6.348564,6.294414,58.250000,6.307953,1346000
1981-08-14,6.307953,6.362097,6.280879,58.000000,6.280879,1408400
1981-08-17,6.280879,6.307953,6.145515,56.750000,6.145515,910000
1981-08-18,6.145515,6.186124,6.091374,56.625000,6.131979,1929200
1981-08-19,6.131979,6.199657,6.131979,57.000000,6.172589,1405200
1981-08-20,6.172589,6.226733,6.172589,57.250000,6.199657,1712800
1981-08-21,6.199657,6.213197,6.145515,56.875000,6.159052,814400
1981-08-24,6.131979,6.131979,6.023691,55.875000,6.050763,1656400
1981-08-25,6.050763,6.131979,5.969541,55.875000,6.050763,2182400
1981-08-26,6.050763,6.077832,5.996613,55.500000,6.010150,1296800
1981-08-27,6.010150,6.104908,5.956004,55.250000,5.983079,1826800
1981-08-28,5.996613,6.077832,5.996613,55.875000,6.050763,1918000
1981-08-31,6.050763,6.104908,5.956004,55.125000,5.969541,1510800
1981-09-01,5.969541,6.077832,5.956004,56.000000,6.064298,2226400
1981-09-02,6.064298,6.091374,6.023691,55.750000,6.037222,1548800
1981-09-03,6.037222,6.077832,5.901857,54.625000,5.915397,1751200
1981-09-04,5.915397,5.942471,5.847713,54.000000,5.847713,1912800
1981-09-08,5.847713,5.861253,5.780032,54.000000,5.847713,2224000
1981-09-09,5.847713,5.901857,5.807107,54.125000,5.861253,1559600
1981-09-10,5.861253,5.956004,5.861253,54.750000,5.928937,1756000
1981-09-11,5.928937,6.077832,5.928937,55.750000,6.037222,2192000
1981-09-14,6.037222,6.145515,5.956004,55.875000,6.050763,1549200
1981-09-15,6.050763,6.118441,6.010150,55.500000,6.010150,1586400
1981-09-16,5.996613,5.996613,5.901857,54.875000,5.942471,1490000
1981-09-17,5.942471,5.969541,5.793567,54.125000,5.861253,2206400
1981-09-18,5.861253,5.901857,5.834180,54.000000,5.847713,1384400
1981-09-21,5.847713,5.969541,5.820640,54.875000,5.942471,1930000
1981-09-22,5.942471,5.956004,5.861253,54.375000,5.888326,1709200
1981-09-23,5.888326,5.915397,5.780032,54.500000,5.901857,1559200
1981-09-24,5.901857,5.983079,5.874786,54.625000,5.915397,1990400
1981-09-25,5.874786,5.874786,5.766495,53.625000,5.807107,2096800
1981-09-28,5.807107,5.956004,5.658208,54.875000,5.942471,3280000
1981-09-29,5.942471,5.942471,5.752962,53.250000,5.766495,2132400
1981-09-30,5.766495,5.901857,5.752962,54.125000,5.861253,2119600
1981-10-01,5.861253,5.888326,5.820640,54.000000,5.847713,1847600
1981-10-02,5.874786,5.969541,5.874786,55.000000,5.956004,2520800
1981-10-05,5.956004,6.010150,5.928937,55.125000,5.969541,2338800
1981-10-06,5.969541,5.969541,5.874786,54.250000,5.874786,1610800
1981-10-07,5.874786,5.956004,5.861253,55.000000,5.956004,1580400
1981-10-08,5.956004,6.010150,5.901857,55.500000,6.010150,2074400
1981-10-09,6.010150,6.091374,5.969541,55.875000,6.050763,3919200
1981-10-12,6.050763,6.064298,5.969541,55.500000,6.010150,2144400
1981-10-13,5.969541,5.969541,5.793567,53.750000,5.820640,3259200
1981-10-14,5.780032,5.780032,5.658208,52.500000,5.685277,3665600
1981-10-15,5.685277,5.725886,5.644670,52.250000,5.658208,2014400
1981-10-16,5.658208,5.671742,5.522842,51.250000,5.549911,2338400
1981-10-19,5.549911,5.590526,5.482234,51.250000,5.549911,2921600
1981-10-20,5.576988,5.617597,5.576988,51.625000,5.590526,1773200
1981-10-21,5.590526,5.658208,5.536379,51.375000,5.563451,1912400
1981-10-22,5.563451,5.590526,5.509307,51.125000,5.536379,1037200
1981-10-23,5.536379,5.536379,5.495771,51.000000,5.522842,1699200
1981-10-26,5.509307,5.509307,5.455162,50.625000,5.482234,1441200
1981-10-27,5.495771,5.549911,5.495771,50.750000,5.495771,1787200
1981-10-28,5.495771,5.509307,5.360407,49.500000,5.360407,3204000
1981-10-29,5.360407,5.387479,5.238578,49.000000,5.306260,3794000
1981-10-30,5.319797,5.604059,5.319797,51.500000,5.576988,3505600
1981-11-02,5.631133,5.752962,5.631133,53.000000,5.739423,3648400
1981-11-03,5.739423,5.739423,5.658208,53.000000,5.739423,2831600
1981-11-04,5.765294,5.765294,5.696494,52.375000,5.765294,1613200
1981-11-05,5.765294,5.806571,5.668977,51.500000,5.668977,1865600
1981-11-06,5.668977,5.696494,5.586418,50.875000,5.600176,2535600
1981-11-09,5.600176,5.696494,5.600176,51.625000,5.682737,2080400
1981-11-10,5.724013,5.834093,5.724013,52.250000,5.751534,3142800
1981-11-11,5.751534,5.792809,5.641453,52.500000,5.779053,1484400
1981-11-12,5.779053,5.847848,5.751534,52.750000,5.806571,2064000
1981-11-13,5.792809,5.792809,5.668977,51.625000,5.682737,1672400
1981-11-16,5.641453,5.641453,5.558896,51.000000,5.613937,1509200
1981-11-17,5.613937,5.655217,5.572658,51.000000,5.613937,1890000
1981-11-18,5.613937,5.627693,5.531378,50.375000,5.545137,2169600
1981-11-19,5.545137,5.545137,5.490100,50.375000,5.545137,1977200
1981-11-20,5.545137,5.600176,5.531378,50.625000,5.572658,1448400
1981-11-23,5.572658,5.600176,5.558896,50.500000,5.558896,1769600
