cdate,closep,pctlead,updown,pctlag1,pctlag2,pctlag3,pctlag4,pctlag5,pctlag6,pctlag7,pctlag8,pctlag12,pctlag16,slope2,slope3,slope4,slope5,slope6,slope7,slope8,slope9,dow,moy
1953-10-28,24.2900,1.1940,1,0.1237,-0.0823,-0.2464,-0.0411,0.4134,0.4965,0.5381,0.6214,2.6627,3.4497,-0.0412,-0.0823,-0.0103,0.0823,0.0824,0.0765,0.0773,0.1558,0.0300,0.1000
1953-10-29,24.5800,-0.1630,0,1.1939,1.3190,1.1107,0.9446,1.1523,1.6122,1.6963,1.7384,4.2851,5.0876,0.6548,0.3692,0.2360,0.2299,0.2670,0.2408,0.2160,0.2013,0.0400,0.1000
1953-10-30,24.5400,0.4890,1,-0.1627,1.0292,1.1542,0.9461,0.7803,0.9877,1.4469,1.5308,3.6318,4.0713,0.5090,0.3814,0.2355,0.1558,0.1640,0.2051,0.1899,0.1735,0.0500,0.1000
1953-11-02,24.6600,-0.6080,0,0.4890,0.3255,1.5233,1.6488,1.4397,1.2731,1.4815,1.9429,2.9645,4.4030,0.1626,0.5015,0.4079,0.2861,0.2114,0.2105,0.2407,0.2233,0.0100,0.1100
1953-11-04,24.5100,0.5300,1,-0.6083,-0.1223,-0.2848,0.9057,1.0305,0.8227,0.6571,0.8642,1.5327,3.5926,-0.0610,-0.0950,0.2238,0.2039,0.1362,0.0935,0.1074,0.1456,0.0300,0.1100
1953-11-05,24.6400,-0.1220,0,0.5304,-0.0811,0.4075,0.2441,1.4409,1.5664,1.3575,1.1910,1.9868,4.5397,-0.0407,0.1355,0.0610,0.2847,0.2581,0.1924,0.1481,0.1544,0.0400,0.1100
1953-11-06,24.6100,0.2030,1,-0.1217,0.4080,-0.2028,0.2852,0.1221,1.3174,1.4427,1.2341,1.8204,3.9274,0.2030,-0.0678,0.0711,0.0244,0.2169,0.2037,0.1530,0.1180,0.0500,0.1100
1953-11-09,24.6600,-1.1760,0,0.2032,0.0812,0.6120,0.0000,0.4890,0.3255,1.5233,1.6488,1.9429,2.9645,0.0406,0.2029,0.0000,0.0975,0.0542,0.2149,0.2036,0.1586,0.0100,0.1100
1953-11-10,24.3700,0.3690,1,-1.1760,-0.9752,-1.0958,-0.5712,-1.1760,-0.6927,-0.8543,0.3294,0.2881,0.9528,-0.4895,-0.3666,-0.1424,-0.2362,-0.1153,-0.1221,0.0407,0.0498,0.0200,0.1100
1953-11-12,24.4600,0.3270,1,0.3693,-0.8110,-0.6095,-0.7305,-0.2040,-0.8110,-0.3260,-0.4882,0.4517,1.2417,-0.4096,-0.2041,-0.1835,-0.0407,-0.1358,-0.0465,-0.0611,0.0769,0.0400,0.1100
1953-11-13,24.5400,-0.6520,0,0.3271,0.6976,-0.4866,-0.2844,-0.4058,0.1224,-0.4866,0.0000,0.9461,1.5308,0.3469,-0.1636,-0.0714,-0.0815,0.0204,-0.0699,0.0000,-0.0181,0.0500,0.1100
1953-11-16,24.3800,-0.5330,0,-0.6520,-0.3271,0.0410,-1.1354,-0.9346,-1.0552,-0.5304,-1.1354,0.4946,0.7854,-0.1635,0.0136,-0.2864,-0.1879,-0.1768,-0.0757,-0.1427,-0.0725,0.0100,0.1100
1953-11-17,24.2500,0.1650,1,-0.5332,-1.1817,-0.8585,-0.4924,-1.6626,-1.4628,-1.5828,-1.0608,-0.1647,-0.2058,-0.5963,-0.2870,-0.1229,-0.3361,-0.2455,-0.2277,-0.1327,-0.1860,0.0200,0.1100
1953-11-18,24.2900,0.4530,1,0.1650,-0.3691,-1.0187,-0.6950,-0.3283,-1.5004,-1.3003,-1.4204,-1.1798,-0.2464,-0.1854,-0.3428,-0.1744,-0.0656,-0.2529,-0.1872,-0.1790,-0.0999,0.0300,0.1100
1953-11-19,24.4000,0.1640,1,0.4529,0.6186,0.0820,-0.5705,-0.2453,0.1231,-1.0543,-0.8533,-0.5705,0.3702,0.3081,0.0274,-0.1439,-0.0492,0.0205,-0.1523,-0.1075,-0.1091,0.0400,0.1100
1953-11-20,24.4400,-0.3270,0,0.1639,0.6175,0.7835,0.2461,-0.4075,-0.0818,0.2872,-0.8921,-0.8921,0.7420,0.3071,0.2598,0.0616,-0.0821,-0.0137,0.0410,-0.1127,-0.0773,0.0500,0.1100
1953-11-23,24.3600,0.5750,1,-0.3273,-0.1639,0.2882,0.4536,-0.0820,-0.7335,-0.4088,-0.0410,-0.6120,0.2882,-0.0820,0.0956,0.1128,-0.0164,-0.1232,-0.0586,-0.0051,-0.1367,0.0100,0.1100
1953-11-24,24.5000,0.0820,1,0.5747,0.2455,0.4098,0.8645,1.0309,0.4922,-0.1630,0.1635,-0.5682,-0.3255,0.1228,0.1364,0.2149,0.2049,0.0821,-0.0234,0.0205,0.0592,0.0200,0.1100
1953-11-25,24.5200,0.5710,1,0.0816,0.6568,0.3273,0.4918,0.9469,1.1134,0.5742,-0.0815,-0.3657,-0.0815,0.3264,0.1090,0.1227,0.1882,0.1843,0.0820,-0.0102,0.0273,0.0300,0.1100
1953-11-27,24.6600,0.4060,1,0.5710,0.6531,1.2315,0.9002,1.0656,1.5233,1.6907,1.1485,0.0000,0.0000,0.3253,0.4072,0.2244,0.2123,0.2519,0.2395,0.1433,0.0546,0.0500,0.1100
1953-11-30,24.7600,0.0810,1,0.4055,0.9788,1.0612,1.6420,1.3093,1.4754,1.9349,2.1031,1.6003,1.0200,0.4856,0.3516,0.4063,0.2606,0.2445,0.2738,0.2603,0.1726,0.0100,0.1100
1953-12-01,24.7800,0.6860,1,0.0808,0.4866,1.0604,1.1429,1.7241,1.3912,1.5574,2.0173,1.3083,0.5682,0.2422,0.3504,0.2836,0.3409,0.2304,0.2209,0.2495,0.2401,0.0200,0.1200
1953-12-02,24.9500,0.0800,1,0.6860,0.7674,1.1760,1.7537,1.8367,2.4220,2.0867,2.2541,1.6707,1.3816,0.3821,0.3893,0.4337,0.3639,0.3982,0.2956,0.2792,0.2981,0.0300,0.1200
1953-12-03,24.9700,0.0400,1,0.0802,0.7667,0.8481,1.2571,1.8352,1.9184,2.5041,2.1686,2.4200,1.2571,0.3806,0.2811,0.3117,0.3626,0.3162,0.3523,0.2684,0.2568,0.0400,0.1200
1953-12-04,24.9800,-0.1200,0,0.0401,0.1202,0.8071,0.8885,1.2976,1.8760,1.9592,2.5452,3.0103,2.5031,0.0601,0.2670,0.2207,0.2572,0.3085,0.2765,0.3129,0.2427,0.0500,0.1200
1953-12-07,24.9500,-0.3210,0,-0.1201,-0.0801,0.0000,0.6860,0.7674,1.1760,1.7537,1.8367,2.7172,2.0033,-0.0401,0.0000,0.1703,0.1525,0.1941,0.2471,0.2266,0.2645,0.0100,0.1200
1953-12-08,24.8700,-0.1210,0,-0.3206,-0.4403,-0.4005,-0.3206,0.3632,0.4443,0.8516,1.4274,1.9262,1.3447,-0.2208,-0.1337,-0.0802,0.0722,0.0736,0.1205,0.1760,0.1656,0.0200,0.1200
1953-12-09,24.8400,-0.2420,0,-0.1206,-0.4409,-0.5604,-0.5206,-0.4409,0.2421,0.3231,0.7299,1.6367,1.8868,-0.2213,-0.1875,-0.1305,-0.0883,0.0401,0.0459,0.0904,0.1430,0.0300,0.1200
1953-12-10,24.7800,-0.0810,0,-0.2415,-0.3619,-0.6814,-0.8006,-0.7609,-0.6814,0.0000,0.0808,1.7241,2.1856,-0.1814,-0.2282,-0.2011,-0.1527,-0.1138,0.0000,0.0100,0.0536,0.0400,0.1200
1953-12-11,24.7600,-0.2830,0,-0.0807,-0.3221,-0.4423,-0.7615,-0.8807,-0.8410,-0.7615,-0.0807,1.0612,1.9349,-0.1615,-0.1479,-0.1914,-0.1771,-0.1408,-0.1091,-0.0100,0.0000,0.0500,0.1200
1953-12-14,24.6900,0.0810,1,-0.2827,-0.3632,-0.6039,-0.7238,-1.0421,-1.1609,-1.1213,-1.0421,0.6933,1.1885,-0.1820,-0.2021,-0.1817,-0.2098,-0.1948,-0.1610,-0.1308,-0.0402,0.0100,0.1200
1953-12-15,24.7100,1.0120,1,0.0810,-0.2019,-0.2825,-0.5234,-0.6434,-0.9619,-1.0809,-1.0412,0.2028,1.1047,-0.1012,-0.0944,-0.1314,-0.1293,-0.1615,-0.1555,-0.1309,-0.1074,0.0200,0.1200
1953-12-16,24.9600,-0.0800,0,1.0117,1.0936,0.8078,0.7264,0.4831,0.3619,0.0401,-0.0801,0.8078,2.4630,0.5436,0.2690,0.1816,0.0969,0.0605,0.0058,-0.0101,-0.0045,0.0300,0.1200
1953-12-17,24.9400,0.2000,1,-0.0801,0.9308,1.0126,0.7270,0.6457,0.4026,0.2815,-0.0401,0.6457,1.7959,0.4609,0.3351,0.1813,0.1290,0.0672,0.0403,-0.0050,-0.0179,0.0400,0.1200
1953-12-18,24.9900,-0.1600,0,0.2005,0.1202,1.1331,1.2151,0.9289,0.8475,0.6039,0.4825,0.1603,1.9168,0.0601,0.3739,0.3012,0.1851,0.1409,0.0863,0.0604,0.0179,0.0500,0.1200
1953-12-21,24.9500,-0.7620,0,-0.1601,0.0401,-0.0401,0.9713,1.0531,0.7674,0.6860,0.4428,-0.0801,1.1760,0.0200,-0.0134,0.2404,0.2088,0.1273,0.0977,0.0553,0.0358,0.0100,0.1200
1953-12-22,24.7600,-0.2830,0,-0.7615,-0.9204,-0.7217,-0.8013,0.2024,0.2835,0.0000,-0.0807,-0.8807,0.0000,-0.4627,-0.2410,-0.2007,0.0401,0.0469,0.0000,-0.0101,-0.0358,0.0200,0.1200
1953-12-23,24.6900,0.4460,1,-0.2827,-1.0421,-1.2005,-1.0024,-1.0817,-0.0809,0.0000,-0.2827,-1.0421,-0.3632,-0.5258,-0.4032,-0.2515,-0.2172,-0.0134,0.0000,-0.0352,-0.0403,0.0300,0.1200
1953-12-24,24.8000,-0.3630,0,0.4455,0.1615,-0.6012,-0.7603,-0.5614,-0.6410,0.3642,0.4455,-0.2815,-0.6012,0.0808,-0.2020,-0.1915,-0.1127,-0.1073,0.0517,0.0553,0.0179,0.0400,0.1200
1953-12-28,24.7100,-0.6480,0,-0.3629,0.0810,-0.2019,-0.9619,-1.1205,-0.9222,-1.0016,0.0000,-0.5234,-1.0412,0.0404,-0.0674,-0.2425,-0.2260,-0.1545,-0.1438,0.0000,0.0089,0.0100,0.1200
1953-12-29,24.5500,0.8550,1,-0.6475,-1.0081,-0.5670,-0.8481,-1.6032,-1.7607,-1.5638,-1.6426,-0.9282,-1.7214,-0.5075,-0.1890,-0.2127,-0.3239,-0.2964,-0.2248,-0.2067,-0.0716,0.0200,0.1200
1953-12-30,24.7600,0.2020,1,0.8554,0.2024,-0.1613,0.2835,0.0000,-0.7615,-0.9204,-0.7217,0.0000,-0.7615,0.1014,-0.0540,0.0708,0.0000,-0.1281,-0.1328,-0.0908,-0.0896,0.0300,0.1200
1953-12-31,24.8100,0.5640,1,0.2019,1.0591,0.4047,0.0403,0.4860,0.2019,-0.5611,-0.7203,0.4860,-0.2413,0.5245,0.1349,0.0101,0.0971,0.0337,-0.0809,-0.0909,-0.0583,0.0400,0.1200
1954-01-04,24.9500,0.6010,1,0.5643,0.7674,1.6293,0.9713,0.6048,1.0531,0.7674,0.0000,0.9713,0.4428,0.3818,0.5368,0.2423,0.1212,0.1750,0.1097,0.0000,-0.0179,0.0100,0.0100
1954-01-05,25.1000,0.1590,1,0.6012,1.1689,1.3732,2.2403,1.5783,1.2097,1.6606,1.3732,0.5609,1.2914,0.5794,0.4542,0.5521,0.3141,0.2015,0.2361,0.1714,0.0672,0.0200,0.0100
1954-01-06,25.1400,-0.3180,0,0.1594,0.7615,1.3301,1.5347,2.4033,1.7402,1.3710,1.8226,0.8019,1.5347,0.3782,0.4389,0.3800,0.4729,0.2880,0.1954,0.2263,0.1700,0.0300,0.0100
1954-01-07,25.0600,-0.5190,0,-0.3182,-0.1594,0.4409,1.0077,1.2116,2.0774,1.4164,1.0484,0.2801,1.4986,-0.0797,0.1461,0.2494,0.2399,0.3404,0.2007,0.1306,0.1653,0.0400,0.0100
1954-01-08,24.9300,-0.5210,0,-0.5188,-0.8353,-0.6773,-0.0802,0.4837,0.6866,1.5479,0.8903,-0.0802,0.8903,-0.4201,-0.2263,-0.0200,0.0959,0.1133,0.2175,0.1104,0.0580,0.0500,0.0100
1954-01-11,24.8000,0.5240,1,-0.5215,-1.0375,-1.3524,-1.1952,-0.6012,-0.0403,0.1615,1.0183,0.1615,-0.6410,-0.5228,-0.4546,-0.3002,-0.1200,-0.0067,0.0229,0.1253,0.0402,0.0100,0.0100
1954-01-12,24.9300,0.5620,1,0.5242,0.0000,-0.5188,-0.8353,-0.6773,-0.0802,0.4837,0.6866,0.9720,-0.0401,0.0000,-0.1741,-0.2106,-0.1362,-0.0133,0.0686,0.0851,0.1693,0.0200,0.0100
1954-01-13,25.0700,0.4790,1,0.5616,1.0887,0.5616,0.0399,-0.2784,-0.1195,0.4810,1.0480,1.0887,0.3201,0.5400,0.1872,0.0100,-0.0561,-0.0200,0.0686,0.1300,0.1379,0.0300,0.0100
1954-01-14,25.1900,0.9530,1,0.4787,1.0429,1.5726,1.0429,0.5188,0.1989,0.3586,0.9619,1.9425,0.9619,0.5173,0.5187,0.2600,0.1041,0.0333,0.0514,0.1199,0.1688,0.0400,0.0100
1954-01-15,25.4300,0.0000,0,0.9528,1.4360,2.0056,2.5403,2.0056,1.4765,1.1535,1.3147,3.5845,2.7060,0.7112,0.6606,0.6261,0.3987,0.2461,0.1653,0.1645,0.2127,0.0500,0.0100
1954-01-18,25.4300,0.9830,1,0.0000,0.9528,1.4360,2.0056,2.5403,2.0056,1.4765,1.1535,2.7060,2.9972,0.4719,0.4734,0.4945,0.4998,0.3315,0.2105,0.1444,0.1460,0.0100,0.0100
1954-01-19,25.6800,0.2730,1,0.9831,0.9831,1.9452,2.4332,3.0084,3.5484,3.0084,2.4741,3.5067,3.5484,0.4891,0.6402,0.5996,0.5915,0.5800,0.4249,0.3078,0.2384,0.0200,0.0100
1954-01-20,25.7500,0.1550,1,0.2726,1.2584,1.2584,2.2231,2.7124,3.2892,3.8306,3.2892,3.2064,4.2088,0.6222,0.4163,0.5475,0.5334,0.5375,0.5353,0.4054,0.3037,0.0300,0.0100
1954-01-21,25.7900,0.2330,1,0.1553,0.4284,1.4157,1.4157,2.3819,2.8720,3.4497,3.9919,2.7490,5.0509,0.2134,0.4662,0.3507,0.4685,0.4698,0.4822,0.4870,0.3771,0.0400,0.0100
1954-01-22,25.8500,0.3090,1,0.2326,0.3883,0.6620,1.6516,1.6516,2.6201,3.1113,3.6903,2.8242,4.4023,0.1936,0.2197,0.4075,0.3268,0.4288,0.4355,0.4506,0.4583,0.0500,0.0100
1954-01-25,25.9300,0.6170,1,0.3095,0.5428,0.6990,0.9735,1.9662,1.9662,2.9377,3.4304,3.4717,4.5143,0.2704,0.2320,0.2420,0.3876,0.3238,0.4114,0.4194,0.4346,0.0100,0.0100
1954-01-26,26.0900,-0.3070,0,0.6170,0.9284,1.1632,1.3204,1.5966,2.5954,2.5954,3.5728,4.6530,4.5691,0.4614,0.3853,0.3280,0.3168,0.4256,0.3656,0.4370,0.4413,0.0200,0.0100
1954-01-27,26.0100,0.0380,1,-0.3066,0.3085,0.6190,0.8530,1.0097,1.2850,2.2808,2.2808,4.8790,3.6255,0.1536,0.2050,0.2118,0.2005,0.2123,0.3203,0.2808,0.3535,0.0300,0.0100
1954-01-28,26.0200,0.2310,1,0.0384,-0.2683,0.3471,0.6576,0.8918,1.0485,1.3240,2.3201,4.3722,3.5004,-0.1345,0.1152,0.1634,0.1771,0.1734,0.1874,0.2849,0.2537,0.0400,0.0100
1954-01-29,26.0800,-0.3450,0,0.2306,0.2691,-0.0383,0.5785,0.8897,1.1245,1.2816,1.5576,4.0287,4.0702,0.1344,-0.0128,0.1440,0.1767,0.1859,0.1815,0.1928,0.2787,0.0500,0.0100
1954-02-01,25.9900,-0.2690,0,-0.3451,-0.1153,-0.0769,-0.3833,0.2314,0.5416,0.7755,0.9320,3.1759,4.2519,-0.0576,-0.0256,-0.0961,0.0461,0.0897,0.1099,0.1155,0.1328,0.0100,0.0200
1954-02-02,25.9200,0.3470,1,-0.2693,-0.6135,-0.3843,-0.3460,-0.6516,-0.0386,0.2708,0.5041,1.9269,4.5161,-0.3082,-0.1282,-0.0865,-0.1307,-0.0064,0.0385,0.0625,0.0727,0.0200,0.0200
1954-02-03,26.0100,0.7300,1,0.3472,0.0770,-0.2684,-0.0384,0.0000,-0.3066,0.3085,0.6190,2.2808,4.3321,0.0385,-0.0898,-0.0096,0.0000,-0.0513,0.0439,0.0769,0.0941,0.0300,0.0200
1954-02-04,26.2000,0.3820,1,0.7305,1.0803,0.8080,0.4601,0.6918,0.7305,0.4216,1.0413,2.0249,4.5074,0.5363,0.2688,0.1153,0.1382,0.1216,0.0604,0.1296,0.1494,0.0400,0.0200
1954-02-05,26.3000,-0.2660,0,0.3817,1.1150,1.4660,1.1928,0.8436,1.0761,1.1150,0.8049,2.1359,4.4065,0.5524,0.4840,0.2968,0.1687,0.1789,0.1589,0.1007,0.1577,0.0500,0.0200
1954-02-08,26.2300,-0.2290,0,-0.2662,0.1145,0.8458,1.1960,0.9234,0.5752,0.8071,0.8458,1.7061,3.1459,0.0571,0.2794,0.2960,0.1837,0.0958,0.1149,0.1054,0.0596,0.0100,0.0200
1954-02-09,26.1700,-0.1150,0,-0.2287,-0.4943,-0.1145,0.6151,0.9645,0.6926,0.3451,0.5765,1.2379,2.9099,-0.2481,-0.0381,0.1525,0.1910,0.1148,0.0492,0.0718,0.0681,0.0200,0.0200
1954-02-10,26.1400,-0.3060,0,-0.1146,-0.3431,-0.6084,-0.2290,0.4998,0.8488,0.5771,0.2301,0.8099,1.7913,-0.1721,-0.2037,-0.0572,0.0992,0.1401,0.0820,0.0287,0.0511,0.0300,0.0200
1954-02-11,26.0600,0.2300,1,-0.3060,-0.4203,-0.6481,-0.9125,-0.5344,0.1922,0.5401,0.2693,-0.1150,1.2039,-0.2107,-0.2169,-0.2294,-0.1070,0.0318,0.0765,0.0335,-0.0085,0.0400,0.0200
1954-02-12,26.1200,-0.3060,0,0.2302,-0.0765,-0.1911,-0.4194,-0.6844,-0.3053,0.4229,0.7716,0.4229,1.2796,-0.0383,-0.0638,-0.1053,-0.1377,-0.0509,0.0600,0.0956,0.0553,0.0500,0.0200
1954-02-15,26.0400,-0.8830,0,-0.3063,-0.0767,-0.3825,-0.4967,-0.7244,-0.9886,-0.6107,0.1153,0.0769,0.7350,-0.0383,-0.1278,-0.1246,-0.1456,-0.1659,-0.0874,0.0143,0.0510,0.0100,0.0200
1954-02-16,25.8100,0.1940,1,-0.8833,-1.1868,-0.9593,-1.2624,-1.3756,-1.6012,-1.8631,-1.4886,-1.0353,-0.4628,-0.5979,-0.3206,-0.3172,-0.2766,-0.2686,-0.2684,-0.1867,-0.0851,0.0200,0.0200
1954-02-17,25.8600,0.0000,0,0.1937,-0.6912,-0.9954,-0.7675,-1.0711,-1.1846,-1.4106,-1.6730,-0.5002,-0.8816,-0.3484,-0.3346,-0.1926,-0.2156,-0.1987,-0.2031,-0.2111,-0.1448,0.0300,0.0200
1954-02-18,25.8600,0.2320,1,0.0000,0.1937,-0.6912,-0.9954,-0.7675,-1.0711,-1.1846,-1.4106,-0.2315,-0.5767,0.0967,-0.2322,-0.2510,-0.1542,-0.1798,-0.1704,-0.1778,-0.1878,0.0400,0.0200
1954-02-19,25.9200,-0.3470,0,0.2320,0.2320,0.4262,-0.4608,-0.7657,-0.5372,-0.8416,-0.9553,-0.3460,-0.3843,0.1159,0.1417,-0.1160,-0.1545,-0.0900,-0.1211,-0.1203,-0.1325,0.0500,0.0200
1954-02-23,25.8300,0.0000,0,-0.3472,-0.1160,-0.1160,0.0775,-0.8065,-1.1103,-0.8826,-1.1859,-1.4122,-0.9586,-0.0580,-0.0387,0.0193,-0.1624,-0.1867,-0.1268,-0.1494,-0.1455,0.0200,0.0200
1954-02-24,25.8300,0.3100,1,0.0000,-0.3472,-0.1160,-0.1160,0.0775,-0.8065,-1.1103,-0.8826,-1.7871,-0.6156,-0.1742,-0.0387,-0.0290,0.0155,-0.1354,-0.1601,-0.1110,-0.1329,0.0300,0.0200
1954-02-25,25.9100,0.9260,1,0.3097,0.3097,-0.0386,0.1933,0.1933,0.3875,-0.4992,-0.8040,-1.2200,-0.0386,0.1546,-0.0129,0.0483,0.0387,0.0644,-0.0718,-0.1014,-0.0643,0.0400,0.0200
1954-02-26,26.1500,0.3820,1,0.9263,1.2389,1.2389,0.8873,1.1214,1.1214,1.3173,0.4224,-0.0764,0.5383,0.6147,0.4108,0.2218,0.2237,0.1865,0.1875,0.0531,0.0129,0.0500,0.0200
1954-03-01,26.2500,0.2670,1,0.3824,1.3122,1.6260,1.6260,1.2731,1.5081,1.5081,1.7048,0.4208,0.1908,0.6489,0.5363,0.4033,0.2539,0.2502,0.2146,0.2119,0.0900,0.0100,0.0300
1954-03-02,26.3200,0.0000,0,0.2667,0.6501,1.5824,1.8970,1.8970,1.5432,1.7788,1.7788,0.9977,0.0760,0.3234,0.5208,0.4683,0.3756,0.2559,0.2525,0.2211,0.2180,0.0200,0.0300
1954-03-03,26.3200,0.3420,1,0.0000,0.2667,0.6501,1.5824,1.8970,1.8970,1.5432,1.7788,0.7657,0.3431,0.1330,0.2155,0.3903,0.3742,0.3125,0.2190,0.2206,0.1963,0.0300,0.0300
1954-03-04,26.4100,0.4170,1,0.3419,0.3419,0.6095,0.9943,1.9298,2.2455,2.2455,1.8904,1.4209,0.9171,0.1707,0.2024,0.2469,0.3804,0.3686,0.3166,0.2344,0.2341,0.0400,0.0300
1954-03-05,26.5200,-0.2640,0,0.4165,0.7599,0.7599,1.0286,1.4149,2.3543,2.6713,2.6713,2.7509,1.4537,0.3779,0.2524,0.2558,0.2807,0.3861,0.3752,0.3290,0.2547,0.0500,0.0300
1954-03-08,26.4500,0.2270,1,-0.2639,0.1515,0.4939,0.4939,0.7619,1.1472,2.0841,2.4003,2.2815,1.4966,0.0755,0.1638,0.1230,0.1515,0.1896,0.2928,0.2948,0.2625,0.0100,0.0300
1954-03-09,26.5100,0.2260,1,0.2268,-0.0377,0.3786,0.7219,0.7219,0.9905,1.3767,2.3157,2.5135,1.4931,-0.0189,0.1258,0.1794,0.1437,0.1640,0.1948,0.2845,0.2871,0.0200,0.0300
1954-03-10,26.5700,0.4520,1,0.2263,0.4537,0.1885,0.6058,0.9498,0.9498,1.2190,1.6061,2.5077,2.0353,0.2261,0.0629,0.1509,0.1887,0.1575,0.1729,0.1987,0.2779,0.0300,0.0300
1954-03-11,26.6900,0.0000,0,0.4516,0.6790,0.9074,0.6410,1.0602,1.4058,1.4058,1.6762,3.3295,3.4095,0.3380,0.3009,0.1600,0.2109,0.2325,0.1995,0.2078,0.2269,0.0400,0.0300
1954-03-12,26.6900,-0.4500,0,0.0000,0.4516,0.6790,0.9074,0.6410,1.0602,1.4058,1.4058,3.3295,3.2096,0.2248,0.2251,0.2254,0.1279,0.1756,0.1991,0.1744,0.1845,0.0500,0.0300
1954-03-15,26.5700,-0.0380,0,-0.4496,-0.4496,0.0000,0.2263,0.4537,0.1885,0.6058,0.9498,2.5473,2.7455,-0.2253,0.0000,0.0563,0.0902,0.0314,0.0860,0.1177,0.1047,0.0100,0.0300
1954-03-16,26.5600,0.2260,1,-0.0376,-0.4871,-0.4871,-0.0376,0.1886,0.4159,0.1508,0.5680,1.5679,2.4691,-0.2447,-0.1629,-0.0094,0.0376,0.0689,0.0215,0.0706,0.1004,0.0200,0.0300
1954-03-17,26.6200,0.4130,1,0.2259,0.1882,-0.2623,-0.2623,0.1882,0.4149,0.6427,0.3771,1.4095,3.0585,0.0940,-0.0878,-0.0658,0.0376,0.0689,0.0913,0.0470,0.0878,0.0300,0.0300
1954-03-18,26.7300,0.2990,1,0.4132,0.6401,0.6022,0.1499,0.1499,0.6022,0.8299,1.0586,1.5578,3.4843,0.3187,0.2002,0.0376,0.0300,0.1001,0.1180,0.1315,0.0877,0.0400,0.0300
1954-03-19,26.8100,-0.0750,0,0.2993,0.7137,0.9413,0.9033,0.4496,0.4496,0.9033,1.1316,1.8617,3.4736,0.3549,0.3119,0.2249,0.0900,0.0750,0.1286,0.1407,0.1502,0.0500,0.0300
1954-03-22,26.7900,-0.7090,0,-0.0746,0.2245,0.6386,0.8660,0.8280,0.3747,0.3747,0.8280,1.4389,2.4474,0.1119,0.2116,0.2151,0.1648,0.0625,0.0535,0.1031,0.1167,0.0100,0.0300
1954-03-23,26.6000,-0.4890,0,-0.7092,-0.7833,-0.4863,-0.0751,0.1506,0.1129,-0.3372,-0.3372,0.3017,1.3333,-0.3933,-0.1621,-0.0187,0.0300,0.0187,-0.0482,-0.0422,0.0125,0.0200,0.0300
1954-03-24,26.4700,-0.1890,0,-0.4887,-1.1945,-1.2682,-0.9727,-0.5635,-0.3389,-0.3764,-0.8243,0.0756,0.5699,-0.6030,-0.4257,-0.2437,-0.1124,-0.0562,-0.0536,-0.1032,-0.0917,0.0300,0.0300
1954-03-25,26.4200,0.5300,1,-0.1889,-0.6767,-1.3811,-1.4547,-1.1597,-0.7513,-0.5271,-0.5645,-0.3395,0.3799,-0.3403,-0.4655,-0.3670,-0.2329,-0.1251,-0.0751,-0.0704,-0.1127,0.0400,0.0300
1954-03-26,26.5600,0.3770,1,0.5299,0.3400,-0.1504,-0.8585,-0.9325,-0.6360,-0.2254,0.0000,-0.0376,0.5680,0.1699,-0.0503,-0.2169,-0.1882,-0.1065,-0.0322,0.0000,-0.0042,0.0500,0.0300
1954-03-29,26.6600,0.1130,1,0.3765,0.9084,0.7178,0.2256,-0.4853,-0.5595,-0.2619,0.1503,-0.1124,0.5279,0.4510,0.2386,0.0565,-0.0980,-0.0940,-0.0376,0.0188,0.0417,0.0100,0.0300
1954-03-30,26.6900,0.9370,1,0.1125,0.4895,1.0220,0.8311,0.3383,-0.3733,-0.4476,-0.1496,0.0000,0.9074,0.2437,0.3379,0.2069,0.0678,-0.0627,-0.0644,-0.0188,0.0292,0.0200,0.0300
1954-03-31,26.9400,0.8540,1,0.9367,1.0503,1.4307,1.9682,1.7756,1.2782,0.5599,0.4849,1.3926,1.6220,0.5221,0.4733,0.4867,0.3527,0.2128,0.0805,0.0610,0.0875,0.0300,0.0300
1954-04-01,27.1700,0.1470,1,0.8537,1.7984,1.9130,2.2967,2.8388,2.6445,2.1429,1.4184,2.2967,2.2582,0.8871,0.6312,0.5677,0.5596,0.4363,0.3050,0.1780,0.1498,0.0400,0.0400
1954-04-02,27.2100,0.1840,1,0.1472,1.0022,1.9483,2.0630,2.4473,2.9902,2.7956,2.2932,2.2164,1.9483,0.4965,0.6394,0.5092,0.4827,0.4900,0.3944,0.2849,0.1745,0.0500,0.0400
1954-04-05,27.2600,-0.9170,0,0.1838,0.3312,1.1878,2.1356,2.2506,2.6355,3.1794,2.9845,1.9828,2.1356,0.1652,0.3920,0.5250,0.4436,0.4323,0.4456,0.3676,0.2734,0.0100,0.0400
1954-04-06,27.0100,0.3700,1,-0.9171,-0.7350,-0.5889,0.2598,1.1989,1.3128,1.6943,2.2332,0.7460,1.6560,-0.3685,-0.1964,0.0644,0.2360,0.2157,0.2382,0.2738,0.2232,0.0200,0.0400
1954-04-07,27.1100,0.9960,1,0.3702,-0.5503,-0.3675,-0.2208,0.6310,1.5736,1.6879,2.0708,1.1945,2.0708,-0.2772,-0.1229,-0.0553,0.1252,0.2581,0.2376,0.2546,0.2844,0.0300,0.0400
1954-04-08,27.3800,0.0000,0,0.9959,1.3699,0.4402,0.6248,0.7729,1.6333,2.5852,2.7007,2.9323,2.8550,0.6790,0.1472,0.1563,0.1544,0.2697,0.3630,0.3321,0.3369,0.0400,0.0400
